,NomeParlamentar,Partido,datEmissao,ValorLiquido,TipoDespesa
1056,Rose Modesto,PSDB,01/12/21,"6000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1057,Beto Pereira,PSDB,01/12/21,"626,76",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1058,Beto Pereira,PSDB,01/12/21,"144,99",TELEFONIA
1059,Bia Cavassa,PSDB,01/12/21,"232,86",TELEFONIA
1060,Geraldo Resende,PSDB,01/12/21,"0,26",TELEFONIA
1061,Dr. Luiz Ovando,PSL,01/01/19,"899,47",COMBUSTÍVEIS E LUBRIFICANTES.
1062,Loester Trutis,PSL,01/01/19,"778,44",COMBUSTÍVEIS E LUBRIFICANTES.
1063,Dr. Luiz Ovando,PSL,01/01/19,"3280,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1064,Dr. Luiz Ovando,PSL,01/01/19,"157,25",SERVIÇOS POSTAIS
1065,Dr. Luiz Ovando,PSL,01/01/20,"2715,92",COMBUSTÍVEIS E LUBRIFICANTES.
1066,Loester Trutis,PSL,01/01/20,"1337,34",COMBUSTÍVEIS E LUBRIFICANTES.
1067,Loester Trutis,PSL,01/01/20,"31300,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1068,Dr. Luiz Ovando,PSL,01/01/20,"20000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1069,Loester Trutis,PSL,01/01/20,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1070,Dr. Luiz Ovando,PSL,01/01/20,"5927,429999999999",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1071,Loester Trutis,PSL,01/01/20,"14292,89",PASSAGEM AÉREA - RPA
1072,Loester Trutis,PSL,01/01/20,"31,1",SERVIÇOS POSTAIS
1073,Dr. Luiz Ovando,PSL,01/01/20,"650,3299999999999",TELEFONIA
1074,Dr. Luiz Ovando,PSL,01/01/21,"3379,15",COMBUSTÍVEIS E LUBRIFICANTES.
1075,Loester Trutis,PSL,01/01/21,"1578,28",COMBUSTÍVEIS E LUBRIFICANTES.
1076,Dr. Luiz Ovando,PSL,01/01/21,"3600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1077,Loester Trutis,PSL,01/01/21,"31200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1078,Dr. Luiz Ovando,PSL,01/01/21,"16000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1079,Loester Trutis,PSL,01/01/21,"5500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1080,Dr. Luiz Ovando,PSL,01/01/21,"4623,01",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1081,Loester Trutis,PSL,01/01/21,"5981,15",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1082,Loester Trutis,PSL,01/01/21,"7966,7300000000005",PASSAGEM AÉREA - RPA
1083,Dr. Luiz Ovando,PSL,01/01/21,"-1287,02",PASSAGEM AÉREA - SIGEPA
1084,Dr. Luiz Ovando,PSL,01/01/21,"55,2","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1085,Loester Trutis,PSL,01/01/21,"184,79",SERVIÇOS POSTAIS
1086,Dr. Luiz Ovando,PSL,01/02/19,"2456,34",COMBUSTÍVEIS E LUBRIFICANTES.
1087,Loester Trutis,PSL,01/02/19,"1595,48",COMBUSTÍVEIS E LUBRIFICANTES.
1088,Loester Trutis,PSL,01/02/19,"35400,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1089,Dr. Luiz Ovando,PSL,01/02/19,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1090,Dr. Luiz Ovando,PSL,01/02/19,"311,43",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1091,Dr. Luiz Ovando,PSL,01/02/19,"3863,98",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1092,Loester Trutis,PSL,01/02/19,"556,6",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1093,Dr. Luiz Ovando,PSL,01/02/19,"5527,48",PASSAGEM AÉREA - RPA
1094,Loester Trutis,PSL,01/02/19,"11111,93",PASSAGEM AÉREA - RPA
1095,Dr. Luiz Ovando,PSL,01/02/19,"22,0","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1096,Dr. Luiz Ovando,PSL,01/02/19,"62,21",SERVIÇOS POSTAIS
1097,Loester Trutis,PSL,01/02/19,"73,96000000000001",SERVIÇOS POSTAIS
1098,Dr. Luiz Ovando,PSL,01/02/19,"337,03000000000003",TELEFONIA
1099,Dr. Luiz Ovando,PSL,01/02/20,"2600,34",COMBUSTÍVEIS E LUBRIFICANTES.
1100,Loester Trutis,PSL,01/02/20,"3325,99",COMBUSTÍVEIS E LUBRIFICANTES.
1101,Loester Trutis,PSL,01/02/20,"31000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1102,Loester Trutis,PSL,01/02/20,"13000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1103,Dr. Luiz Ovando,PSL,01/02/20,"41,870000000000005",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1104,Dr. Luiz Ovando,PSL,01/02/20,"1733,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1105,Loester Trutis,PSL,01/02/20,"6172,41",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1106,Dr. Luiz Ovando,PSL,01/02/20,"4433,65",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1107,Loester Trutis,PSL,01/02/20,"4500,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1108,Loester Trutis,PSL,01/02/20,"7144,179999999999",PASSAGEM AÉREA - RPA
1109,Dr. Luiz Ovando,PSL,01/02/20,"-3970,8100000000004",PASSAGEM AÉREA - SIGEPA
1110,Dr. Luiz Ovando,PSL,01/02/20,"1111,31",SERVIÇOS POSTAIS
1111,Loester Trutis,PSL,01/02/20,"31,1",SERVIÇOS POSTAIS
1112,Dr. Luiz Ovando,PSL,01/02/20,"3605,26",TELEFONIA
1113,Dr. Luiz Ovando,PSL,01/02/21,"2838,2799999999997",COMBUSTÍVEIS E LUBRIFICANTES.
1114,Loester Trutis,PSL,01/02/21,"788,49",COMBUSTÍVEIS E LUBRIFICANTES.
1115,Loester Trutis,PSL,01/02/21,"28000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1116,Dr. Luiz Ovando,PSL,01/02/21,"15600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1117,Loester Trutis,PSL,01/02/21,"16200,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1118,Dr. Luiz Ovando,PSL,01/02/21,"53,65",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1119,Dr. Luiz Ovando,PSL,01/02/21,"6000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1120,Loester Trutis,PSL,01/02/21,"5500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1121,Dr. Luiz Ovando,PSL,01/02/21,"4719,28",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1122,Loester Trutis,PSL,01/02/21,"5850,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1123,Loester Trutis,PSL,01/02/21,"5275,27",PASSAGEM AÉREA - RPA
1124,Dr. Luiz Ovando,PSL,01/02/21,"-6946,84",PASSAGEM AÉREA - SIGEPA
1125,Loester Trutis,PSL,01/02/21,"78,47",SERVIÇOS POSTAIS
1126,Dr. Luiz Ovando,PSL,01/02/21,"412,33000000000004",TELEFONIA
1127,Dr. Luiz Ovando,PSL,01/03/19,"2061,65",COMBUSTÍVEIS E LUBRIFICANTES.
1128,Loester Trutis,PSL,01/03/19,"3606,96",COMBUSTÍVEIS E LUBRIFICANTES.
1129,Loester Trutis,PSL,01/03/19,"31500,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1130,Dr. Luiz Ovando,PSL,01/03/19,"4550,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1131,Dr. Luiz Ovando,PSL,01/03/19,"166,72",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1132,Loester Trutis,PSL,01/03/19,"1128,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1133,Dr. Luiz Ovando,PSL,01/03/19,"391,1",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1134,Loester Trutis,PSL,01/03/19,"785,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1135,Loester Trutis,PSL,01/03/19,"1570,61",PASSAGEM AÉREA - REEMBOLSO
1136,Dr. Luiz Ovando,PSL,01/03/19,"4611,61",PASSAGEM AÉREA - RPA
1137,Loester Trutis,PSL,01/03/19,"12683,95",PASSAGEM AÉREA - RPA
1138,Dr. Luiz Ovando,PSL,01/03/19,"41,21",SERVIÇOS POSTAIS
1139,Loester Trutis,PSL,01/03/19,"266,93",SERVIÇOS POSTAIS
1140,Dr. Luiz Ovando,PSL,01/03/19,"377,12",TELEFONIA
1141,Dr. Luiz Ovando,PSL,01/03/20,"2031,04",COMBUSTÍVEIS E LUBRIFICANTES.
1142,Loester Trutis,PSL,01/03/20,"2511,26",COMBUSTÍVEIS E LUBRIFICANTES.
1143,Loester Trutis,PSL,01/03/20,"31000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1144,Dr. Luiz Ovando,PSL,01/03/20,"32,08",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1145,Dr. Luiz Ovando,PSL,01/03/20,"12000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1146,Loester Trutis,PSL,01/03/20,"6307,5",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1147,Dr. Luiz Ovando,PSL,01/03/20,"5889,84",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1148,Loester Trutis,PSL,01/03/20,"5781,790000000001",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1149,Loester Trutis,PSL,01/03/20,"0,0",PASSAGEM AÉREA - RPA
1150,Dr. Luiz Ovando,PSL,01/03/20,"190,26",SERVIÇOS POSTAIS
1151,Loester Trutis,PSL,01/03/20,"1228,45",SERVIÇOS POSTAIS
1152,Dr. Luiz Ovando,PSL,01/03/20,"142,17000000000002",TELEFONIA
1153,Dr. Luiz Ovando,PSL,01/03/21,"3363,98",COMBUSTÍVEIS E LUBRIFICANTES.
1154,Loester Trutis,PSL,01/03/21,"212,83",COMBUSTÍVEIS E LUBRIFICANTES.
1155,Dr. Luiz Ovando,PSL,01/03/21,"8000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1156,Loester Trutis,PSL,01/03/21,"16000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1157,Dr. Luiz Ovando,PSL,01/03/21,"6300,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1158,Loester Trutis,PSL,01/03/21,"10400,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1159,Dr. Luiz Ovando,PSL,01/03/21,"2000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1160,Loester Trutis,PSL,01/03/21,"5500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1161,Dr. Luiz Ovando,PSL,01/03/21,"930,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1162,Loester Trutis,PSL,01/03/21,"6155,45",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1163,Dr. Luiz Ovando,PSL,01/03/21,"15,6","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1164,Loester Trutis,PSL,01/03/21,"454,85",TELEFONIA
1165,Dr. Luiz Ovando,PSL,01/04/19,"2218,81",COMBUSTÍVEIS E LUBRIFICANTES.
1166,Loester Trutis,PSL,01/04/19,"4540,56",COMBUSTÍVEIS E LUBRIFICANTES.
1167,Dr. Luiz Ovando,PSL,01/04/19,"3600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1168,Loester Trutis,PSL,01/04/19,"3000,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1169,Dr. Luiz Ovando,PSL,01/04/19,"175,43",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1170,Dr. Luiz Ovando,PSL,01/04/19,"247,02",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1171,Dr. Luiz Ovando,PSL,01/04/19,"2956,72",PASSAGEM AÉREA - RPA
1172,Loester Trutis,PSL,01/04/19,"6454,32",PASSAGEM AÉREA - RPA
1173,Dr. Luiz Ovando,PSL,01/04/19,"590,97",SERVIÇOS POSTAIS
1174,Loester Trutis,PSL,01/04/19,"99,6",SERVIÇOS POSTAIS
1175,Dr. Luiz Ovando,PSL,01/04/19,"204,45",TELEFONIA
1176,Dr. Luiz Ovando,PSL,01/04/20,"1646,76",COMBUSTÍVEIS E LUBRIFICANTES.
1177,Loester Trutis,PSL,01/04/20,"3144,35",COMBUSTÍVEIS E LUBRIFICANTES.
1178,Dr. Luiz Ovando,PSL,01/04/20,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1179,Dr. Luiz Ovando,PSL,01/04/20,"76,65",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1180,Dr. Luiz Ovando,PSL,01/04/20,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1181,Loester Trutis,PSL,01/04/20,"10244,1",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1182,Dr. Luiz Ovando,PSL,01/04/20,"4700,75",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1183,Loester Trutis,PSL,01/04/20,"8264,68",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1184,Dr. Luiz Ovando,PSL,01/04/20,"-1308,6399999999999",PASSAGEM AÉREA - SIGEPA
1185,Dr. Luiz Ovando,PSL,01/04/20,"1762,88",TELEFONIA
1186,Dr. Luiz Ovando,PSL,01/04/21,"2961,4",COMBUSTÍVEIS E LUBRIFICANTES.
1187,Loester Trutis,PSL,01/04/21,"910,27",COMBUSTÍVEIS E LUBRIFICANTES.
1188,Loester Trutis,PSL,01/04/21,"16000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1189,Dr. Luiz Ovando,PSL,01/04/21,"12900,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1190,Loester Trutis,PSL,01/04/21,"16250,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1191,Dr. Luiz Ovando,PSL,01/04/21,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1192,Loester Trutis,PSL,01/04/21,"5500,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1193,Dr. Luiz Ovando,PSL,01/04/21,"5762,11",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1194,Loester Trutis,PSL,01/04/21,"6127,87",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1195,Loester Trutis,PSL,01/04/21,"1795,7",PASSAGEM AÉREA - RPA
1196,Dr. Luiz Ovando,PSL,01/04/21,"24,0","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1197,Loester Trutis,PSL,01/04/21,"18,5",SERVIÇOS POSTAIS
1198,Dr. Luiz Ovando,PSL,01/04/21,"815,01",TELEFONIA
1199,Loester Trutis,PSL,01/04/21,"461,34",TELEFONIA
1200,Dr. Luiz Ovando,PSL,01/05/19,"2930,73",COMBUSTÍVEIS E LUBRIFICANTES.
1201,Loester Trutis,PSL,01/05/19,"3807,23",COMBUSTÍVEIS E LUBRIFICANTES.
1202,Loester Trutis,PSL,01/05/19,"28110,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1203,Dr. Luiz Ovando,PSL,01/05/19,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1204,Dr. Luiz Ovando,PSL,01/05/19,"207,86",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1205,Dr. Luiz Ovando,PSL,01/05/19,"501,25","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1206,Dr. Luiz Ovando,PSL,01/05/19,"12160,949999999999",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1207,Loester Trutis,PSL,01/05/19,"450,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1208,Dr. Luiz Ovando,PSL,01/05/19,"11648,93",PASSAGEM AÉREA - RPA
1209,Loester Trutis,PSL,01/05/19,"6432,73",PASSAGEM AÉREA - RPA
1210,Loester Trutis,PSL,01/05/19,"347,75",SERVIÇOS POSTAIS
1211,Dr. Luiz Ovando,PSL,01/05/19,"332,0",TELEFONIA
1212,Dr. Luiz Ovando,PSL,01/05/20,"2581,61",COMBUSTÍVEIS E LUBRIFICANTES.
1213,Loester Trutis,PSL,01/05/20,"150,0",COMBUSTÍVEIS E LUBRIFICANTES.
1214,Dr. Luiz Ovando,PSL,01/05/20,"3300,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1215,Dr. Luiz Ovando,PSL,01/05/20,"150,71",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1216,Loester Trutis,PSL,01/05/20,"12217,6",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1217,Dr. Luiz Ovando,PSL,01/05/20,"4491,77",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1218,Loester Trutis,PSL,01/05/20,"18707,08",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1219,Loester Trutis,PSL,01/05/20,"2738,12",PASSAGEM AÉREA - RPA
1220,Dr. Luiz Ovando,PSL,01/05/20,"-4686,33",PASSAGEM AÉREA - SIGEPA
1221,Dr. Luiz Ovando,PSL,01/05/20,"137,49",SERVIÇOS POSTAIS
1222,Loester Trutis,PSL,01/05/20,"1228,45",SERVIÇOS POSTAIS
1223,Dr. Luiz Ovando,PSL,01/05/21,"3783,4700000000003",COMBUSTÍVEIS E LUBRIFICANTES.
1224,Loester Trutis,PSL,01/05/21,"1752,8000000000002",COMBUSTÍVEIS E LUBRIFICANTES.
1225,Dr. Luiz Ovando,PSL,01/05/21,"8000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1226,Loester Trutis,PSL,01/05/21,"16000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1227,Dr. Luiz Ovando,PSL,01/05/21,"18100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1228,Dr. Luiz Ovando,PSL,01/05/21,"54,98",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1229,Dr. Luiz Ovando,PSL,01/05/21,"253,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1230,Loester Trutis,PSL,01/05/21,"14233,33",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1231,Dr. Luiz Ovando,PSL,01/05/21,"12976,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1232,Loester Trutis,PSL,01/05/21,"7193,8099999999995",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1233,Loester Trutis,PSL,01/05/21,"7566,83",PASSAGEM AÉREA - RPA
1234,Loester Trutis,PSL,01/05/21,"414,4",SERVIÇOS POSTAIS
1235,Dr. Luiz Ovando,PSL,01/05/21,"582,1500000000001",TELEFONIA
1236,Loester Trutis,PSL,01/05/21,"366,77",TELEFONIA
1237,Dr. Luiz Ovando,PSL,01/06/19,"2154,79",COMBUSTÍVEIS E LUBRIFICANTES.
1238,Loester Trutis,PSL,01/06/19,"3913,38",COMBUSTÍVEIS E LUBRIFICANTES.
1239,Loester Trutis,PSL,01/06/19,"32155,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1240,Dr. Luiz Ovando,PSL,01/06/19,"3100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1241,Dr. Luiz Ovando,PSL,01/06/19,"235,23000000000002",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1242,Dr. Luiz Ovando,PSL,01/06/19,"4057,5699999999997",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1243,Loester Trutis,PSL,01/06/19,"837,5999999999999",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1244,Dr. Luiz Ovando,PSL,01/06/19,"8363,89",PASSAGEM AÉREA - RPA
1245,Loester Trutis,PSL,01/06/19,"7250,22",PASSAGEM AÉREA - RPA
1246,Dr. Luiz Ovando,PSL,01/06/19,"254,88",SERVIÇOS POSTAIS
1247,Loester Trutis,PSL,01/06/19,"22,65",SERVIÇOS POSTAIS
1248,Dr. Luiz Ovando,PSL,01/06/19,"232,41",TELEFONIA
1249,Dr. Luiz Ovando,PSL,01/06/20,"2864,17",COMBUSTÍVEIS E LUBRIFICANTES.
1250,Loester Trutis,PSL,01/06/20,"2202,2",COMBUSTÍVEIS E LUBRIFICANTES.
1251,Dr. Luiz Ovando,PSL,01/06/20,"3600,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1252,Dr. Luiz Ovando,PSL,01/06/20,"34,1",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1253,Dr. Luiz Ovando,PSL,01/06/20,"623,7","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1254,Loester Trutis,PSL,01/06/20,"12170,8",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1255,Dr. Luiz Ovando,PSL,01/06/20,"9406,47",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1256,Loester Trutis,PSL,01/06/20,"8264,8",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1257,Loester Trutis,PSL,01/06/20,"3246,12",PASSAGEM AÉREA - RPA
1258,Dr. Luiz Ovando,PSL,01/06/20,"55,72",SERVIÇOS POSTAIS
1259,Dr. Luiz Ovando,PSL,01/06/20,"982,23",TELEFONIA
1260,Dr. Luiz Ovando,PSL,01/06/21,"3257,42",COMBUSTÍVEIS E LUBRIFICANTES.
1261,Loester Trutis,PSL,01/06/21,"340,78",COMBUSTÍVEIS E LUBRIFICANTES.
1262,Dr. Luiz Ovando,PSL,01/06/21,"11485,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1263,Loester Trutis,PSL,01/06/21,"1750,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1264,Dr. Luiz Ovando,PSL,01/06/21,"4000,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1265,Loester Trutis,PSL,01/06/21,"9100,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1266,Dr. Luiz Ovando,PSL,01/06/21,"4534,29",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1267,Loester Trutis,PSL,01/06/21,"5500,0",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1268,Dr. Luiz Ovando,PSL,01/06/21,"27,799999999999997","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO"
1269,Dr. Luiz Ovando,PSL,01/06/21,"349,26",TELEFONIA
1270,Loester Trutis,PSL,01/06/21,"663,3",TELEFONIA
1271,Dr. Luiz Ovando,PSL,01/07/19,"2038,94",COMBUSTÍVEIS E LUBRIFICANTES.
1272,Loester Trutis,PSL,01/07/19,"1391,24",COMBUSTÍVEIS E LUBRIFICANTES.
1273,Loester Trutis,PSL,01/07/19,"60930,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1274,Dr. Luiz Ovando,PSL,01/07/19,"207,76",FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR
1275,Dr. Luiz Ovando,PSL,01/07/19,"334,0","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL."
1276,Loester Trutis,PSL,01/07/19,"2394,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1277,Dr. Luiz Ovando,PSL,01/07/19,"1168,86",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1278,Loester Trutis,PSL,01/07/19,"4285,54",PASSAGEM AÉREA - RPA
1279,Loester Trutis,PSL,01/07/19,"25,349999999999998",SERVIÇOS POSTAIS
1280,Dr. Luiz Ovando,PSL,01/07/20,"4522,42",COMBUSTÍVEIS E LUBRIFICANTES.
1281,Loester Trutis,PSL,01/07/20,"1079,72",COMBUSTÍVEIS E LUBRIFICANTES.
1282,Dr. Luiz Ovando,PSL,01/07/20,"1100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
1283,Loester Trutis,PSL,01/07/20,"12122,0",LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES
1284,Dr. Luiz Ovando,PSL,01/07/20,"5554,43",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1285,Loester Trutis,PSL,01/07/20,"9423,33",MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR
1286,Loester Trutis,PSL,01/07/20,"1748,64",PASSAGEM AÉREA - RPA
1287,Dr. Luiz Ovando,PSL,01/07/20,"257,2",SERVIÇOS POSTAIS
1288,Loester Trutis,PSL,01/07/20,"507,90000000000003",TELEFONIA
1289,Dr. Luiz Ovando,PSL,01/07/21,"3383,29",COMBUSTÍVEIS E LUBRIFICANTES.
1290,Loester Trutis,PSL,01/07/21,"2367,98",COMBUSTÍVEIS E LUBRIFICANTES.
1291,Loester Trutis,PSL,01/07/21,"16000,0","CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS."
1292,Dr. Luiz Ovando,PSL,01/07/21,"10100,0",DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.
